instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,instrument_category
386049,1508,ASTERDM,ASTER DM HEALTHCARE,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
387073,1512,INDHOTEL,THE INDIAN HOTELS CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
387841,1515,INDIACEM,THE INDIA CEMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
389377,1521,INDIAGLYCO,INDIA GLYCOLS,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
391681,1530,INDIANHUME,INDIAN HUME PIPE CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
396033,1547,RKEC,RKEC PROJECTS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
400641,1565,RVHL,RAVINDER HEIGHTS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
401921,1570,GMMPFAUDLR,GMM PFAUDLER,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
403457,1576,GILLETTE,GILLETTE INDIA,0.0,,0.0,1.0,1,EQ,NSE,NSE,EQUITY_STOCKS
404737,1581,TARC,TARC,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
407809,1593,MGEL,MANGALAM GLOBAL ENT,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
408065,1594,INFY,INFOSYS,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
408833,1597,INGERRAND,INGERSOLL-RAND INDIA,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
412161,1610,GODHA-BE,GODHA CABCON INSULAT,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
413185,1614,FAIRCHEMOR,FAIRCHEM ORGANICS,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
414977,1621,TATAINVEST,TATA INVESTMENT CORP,0.0,,0.0,0.5,1,EQ,NSE,NSE,EQUITY_STOCKS
415745,1624,IOC,INDIAN OIL CORP,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
416513,1627,LINDEINDIA,LINDE INDIA,0.0,,0.0,0.5,1,EQ,NSE,NSE,EQUITY_STOCKS
416769,1628,BECTORFOOD,MRS BECTORS FOOD SPE,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
417281,1630,IONEXCHANG,ION EXCHANGE (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
418049,1633,IPCALAB,IPCA LABORATORIES,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
424961,1660,ITC,ITC,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
425729,1663,SUNDROP,SUNDROP BRANDS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
428033,1672,HGINFRA,H.G.INFRA ENGINEERING,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
428801,1675,ITI,ITI,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
430337,1681,IVP,IVP,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
437249,1708,JAYBARMARU,JAY BHARAT MARUTI,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
440321,1720,JAYSREETEA,JAYSHREE TEA & INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
441857,1726,JBCHEPHARM,J B CHEMICALS AND PHARMA,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
449537,1756,JINDALPOLY,JINDAL POLY FILMS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
457729,1788,KANPRPLA-BE,KANPUR PLASTIPACK,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
460033,1797,AWHCL,ANTONY WASTE HDG CELL,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
461313,1802,JYOTISTRUC,JYOTI STRUCTURES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
462081,1805,KABRAEXTRU,KABRA EXTRUSION TECHNIK L,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
462849,1808,KAJARIACER,KAJARIA CERAMICS,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
463617,1811,KAKATCEM,KAKATIYA CEM SUGAR &IND L,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
464385,1814,KPIL,KALPATARU PROJECT INT,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
467457,1826,KAMATHOTEL,KAMAT HOTELS (I),0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
469761,1835,KANORICHEM,KANORIA CHEMICALS & INDUS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
470529,1838,KARURVYSYA,KARUR VYSYA BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
471297,1841,KCP,KCP,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
481025,1879,CARYSIL,CARYSIL,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
486657,1901,CUMMINSIND,CUMMINS INDIA,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
491265,1919,KOPRAN,KOPRAN,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
492033,1922,KOTAKBANK,KOTAK MAHINDRA BANK,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
492289,1923,WEALTH,WEALTH FRST PORT. MG.,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
493313,1927,LIQUIDETF,DSP LIQUID ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
498945,1949,KSB,KSB,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
502785,1964,TRENT,TRENT,0.0,,0.0,0.5,1,EQ,NSE,NSE,EQUITY_STOCKS
506625,1979,LMW,LMW,0.0,,0.0,1.0,1,EQ,NSE,NSE,EQUITY_STOCKS
511233,1997,LICHSGFIN,LIC HOUSING FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
513025,2004,AHLADA,AHLADA ENGINEERS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
516609,2018,LUMAXIND,LUMAX INDUSTRIES,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
519169,2028,LYKALABS,LYKA LABS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
519937,2031,M&M,MAHINDRA & MAHINDRA,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
523009,2043,RAMCOCEM,THE RAMCO CEMENTS,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
524289,2048,INDIGOPNTS,INDIGO PAINTS,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
524545,2049,CHENNPETRO,CHENNAI PETROLEUM CORP LT,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
526337,2056,HOMEFIRST,HOME FIRST FIN CO IND,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
530689,2073,VTL,VARDHMAN TEXTILES,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
533761,2085,MAHSCOOTER,MAHARASHTRA SCOOTERS,0.0,,0.0,1.0,1,EQ,NSE,NSE,EQUITY_STOCKS
534529,2088,MAHSEAMLES,MAHARASHTRA SEAMLESS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
539137,2106,MANGLMCEM,MANGALAM CEMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
539393,2107,STOVEKRAFT,STOVE KRAFT,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
540673,2112,MARALOVER,MARAL OVERSEAS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
543745,2124,MASTEK,MASTEK,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
545793,2132,MDL-SM,MARVEL DECOR,0.0,,0.0,0.05,1000,EQ,NSE,NSE,EQUITY_STOCKS
548353,2142,MFSL,MAX FINANCIAL SERV,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
548865,2144,BDL,BHARAT DYNAMICS,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
555777,2171,RAJMET-BE,RAJNANDINI METAL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
557057,2176,AKG,AKG EXIM,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
558337,2181,BOSCHLTD,BOSCH,0.0,,0.0,5.0,1,EQ,NSE,NSE,EQUITY_STOCKS
558849,2183,SUNDARMHLD,SUNDARAM FINANCE HOLD,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
560897,2191,GENCON-BE,GENERIC ENG CONS PROJ,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
563713,2202,MIRCELECTR,MIRC ELECTRONICS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
563969,2203,BIRET-RR,BROOKFIELD INDIA RET,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
573697,2241,MODTHREAD,MODERN THREADS INDIA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
577537,2256,PENINLAND,PENINSULA LAND,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
578305,2259,MOREPENLAB,MOREPEN LAB.,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
579329,2263,BANDHANBNK,BANDHAN BANK,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
580609,2268,MOTOGENFIN,MOTOR & GENERAL FINANCE L,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
582913,2277,MRF,MRF,0.0,,0.0,5.0,1,EQ,NSE,NSE,EQUITY_STOCKS
583169,2278,IRISDOREME-BE,IRIS CLOTHINGS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
584449,2283,MRPL,MRPL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
585985,2289,HLEGLAS,HLE GLASCOAT,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
587265,2294,MTNL,MAHANAGAR TELEPHONE NIGAM,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
589569,2303,HAL,HINDUSTAN AERONAUTICS,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
590337,2306,BESTAGRO,BEST AGROLIFE,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
590593,2307,MUNJALSHOW,MUNJAL SHOWA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
592129,2313,MURUDCERA,MURUDESHWAR CERAMICS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
592897,2316,HEIDELBERG,HEIDELBERGCEMENT (I),0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
593153,2317,676GS2061-GS,GOI LOAN  6.76% 2061,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
593665,2319,NCC,NCC,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
593921,2320,SMCGLOBAL,SMC GLOBAL SECURITIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
595969,2328,CPSEETF,CPSE ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
596737,2331,JAYNECOIND,JAYASWAL NECO INDUSTR,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
601601,2350,NURECA,NURECA,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
604161,2360,DHARAN-BE,DHARAN INFRA-EPC,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
605697,2366,GIRIRAJ-ST,GIRIRAJ CIVIL DEVP,0.0,,0.0,0.05,250,EQ,NSE,NSE,EQUITY_STOCKS
610561,2385,NAVNETEDUL,NAVNEET EDUCATION,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
611329,2388,NELCO,NELCO,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
613633,2397,SANDHAR,SANDHAR TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
615937,2406,NEULANDLAB,NEULAND LAB,0.0,,0.0,1.0,1,EQ,NSE,NSE,EQUITY_STOCKS
617473,2412,PEL,PIRAMAL ENTERPRISES,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
619777,2421,NILKAMAL,NILKAMAL,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
622337,2431,RAILTEL,RAILTEL CORP OF IND,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
624385,2439,NKIND,NK INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
625153,2442,NOCIL,NOCIL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
629249,2458,CENTRUM-BE,CENTRUM CAPITAL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
630529,2463,MIDHANI,MISHRA DHATU NIGAM,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
632833,2472,OILCOUNTUB,OIL COUNTRY TUBULAR,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
633601,2475,ONGC,OIL AND NATURAL GAS CORP.,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
638209,2493,ORIENTHOT,ORIENT HOTELS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
638721,2495,SILGO-BE,SILGO RETAIL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
638977,2496,ORIENTPPR,ORIENT PAPER AND INDS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
643329,2513,BCLIND,BCL INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
643585,2514,OSWALAGRO,OSWAL AGRO MILLS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
647937,2531,CONTI-SM,CONTINENTAL SEED CHEM,0.0,,0.0,0.05,3333,EQ,NSE,NSE,EQUITY_STOCKS
648961,2535,PGHH,P&G HYGIENE & HEALTH CARE,0.0,,0.0,1.0,1,EQ,NSE,NSE,EQUITY_STOCKS
655873,2562,HUHTAMAKI,HUHTAMAKI INDIA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
664321,2595,3PLAND,3P LAND HOLDINGS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
665089,2598,AMJLAND,AMJ LAND HOLDINGS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
665345,2599,PARTYCRUS-SM,PARTY CRUISERS,0.0,,0.0,0.05,1000,EQ,NSE,NSE,EQUITY_STOCKS
667137,2606,LEMONTREE,LEMON TREE HOTELS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
668161,2610,PEARLPOLY,PEARL POLYMERS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
669185,2614,HERANBA,HERANBA INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
669697,2616,SEAMECLTD,SEAMEC,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
672513,2627,IT,KOTAKMAMC - KOTAKIT,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
676609,2643,PFIZER,PFIZER,0.0,,0.0,0.5,1,EQ,NSE,NSE,EQUITY_STOCKS
678145,2649,PCBL,PCBL CHEMICAL,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
678657,2651,DRCSYSTEMS-BE,DRC SYSTEMS INDIA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
681985,2664,PIDILITIND,PIDILITE INDUSTRIES,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
682497,2666,VERA-SM,VERA SYNTHETIC,0.0,,0.0,0.05,1500,EQ,NSE,NSE,EQUITY_STOCKS
687873,2687,POLYPLEX,POLYPLEX CORPORATION,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
692481,2705,PRAJIND,PRAJ INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
693249,2708,PRAKASH,PRAKASH INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
693505,2709,MTARTECH,MTAR TECHNOLOGIES,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
695297,2716,BUTTERFLY,BTRFLY GANDHI APPL,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
695553,2717,PRECWIRE,PRECISION WIRES INDIA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
701185,2739,PRSMJOHNSN,PRISM JOHNSON,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
712449,2783,JUBLINGREA,JUBILANT INGREVIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
714753,2792,EASEMYTRIP,EASY TRIP PLANNERS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
715265,2794,RSWM,RSWM,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
716545,2799,CHEMFAB,CHEMFAB ALKALIS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
719105,2809,RAJSREESUG,RAJSHREE SUGAR & CHEMICAL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
720385,2814,ARVEE,ARVEE LABORATORIES I,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
720897,2816,RALLIS,RALLIS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
724225,2829,ANURAS,ANUPAM RASAYAN INDIA,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
726273,2837,RANASUG,RANA SUGARS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
726785,2839,MAHICKRA-SM,MAHICKRA CHEMICAL,0.0,,0.0,0.05,750,EQ,NSE,NSE,EQUITY_STOCKS
727297,2841,LXCHEM,LAXMI ORGANIC INDUS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
728065,2844,RANEHOLDIN,RANE HOLDINGS,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
730625,2854,CRAFTSMAN,CRAFTSMAN AUTOMATION,0.0,,0.0,0.5,1,EQ,NSE,NSE,EQUITY_STOCKS
731905,2859,RAYMOND,RAYMOND,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
733697,2866,RCF,RASHTRIYA CHEMICALS & FER,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
734209,2868,HITECH,HI-TECH PIPES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
738561,2885,RELIANCE,RELIANCE INDUSTRIES,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
740353,2892,INTERISE-IV,INTERISE TRUST,0.0,,0.0,0.01,25000,EQ,NSE,NSE,EQUITY_STOCKS
744705,2909,RICOAUTO,RICO AUTO INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
745473,2912,RIIL,RELIANCE INDUSTRIAL INFRA,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
752385,2939,RUBYMILLS,THE RUBY MILLS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
756481,2955,KALYANKJIL,KALYAN JEWELLERS IND,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
758529,2963,SAIL,STEEL AUTHORITY OF INDIA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
760065,2969,SAKHTISUG,SAKTHI SUGARS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
760321,2970,SURYODAY,SURYODAY SMALL FIN BK,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
760833,2972,ORIENTELEC,ORIENT ELECTRIC,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
762625,2979,ORTINGLOBE,ORTIN GLOBAL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
764673,2987,NAZARA,NAZARA TECHNOLOGIES,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
764929,2988,SANDESH,SANDESH,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
767233,2997,SANGHIIND,SANGHI INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
767489,2998,SUVIDHAA,SUVIDHAA INFOSERVE,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
768257,3001,BSE500IETF,ICICIPRAMC - ICICI500,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
768513,3002,WONDERLA,WONDERLA HOLIDAYS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
770305,3009,KOHINOOR,KOHINOOR FOODS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
770561,3010,AXISTECETF,AXISAMC - AXISTECETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
772609,3018,SAURASHCEM,SAURASHTRA CEMENT,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
773377,3021,SOTL,SAVITA OIL TECHNOLO.,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
774145,3024,JINDALSAW,JINDAL SAW,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
779521,3045,SBIN,STATE BANK OF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
780289,3048,SCI,SHIPPING CORP OF INDIA LT,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
784129,3063,VEDL,VEDANTA,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
784897,3066,SESHAPAPER,SESHASAYEE PAPER & BOARDS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
787969,3078,SHANTIGEAR,SHANTHI GEARS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
790529,3088,INDOSTAR,INDOSTAR CAPITAL FIN,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
793345,3099,SHREDIGCEM,SHREE DIGVIJAY CEM CO,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
794369,3103,SHREECEM,SHREE CEMENT,0.0,,0.0,5.0,1,EQ,NSE,NSE,EQUITY_STOCKS
800513,3127,BARBEQUE,BARBEQUE NATION HOSP.,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
801025,3129,TRANSWORLD,TRANSWORLD SHIP LINES,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
803329,3138,HONDAPOWER,HONDA I POWER PRODUCT,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
805889,3148,SIDDHIKA-SM,SIDDHIKA COATINGS,0.0,,0.0,0.05,1000,EQ,NSE,NSE,EQUITY_STOCKS
806145,3149,BORORENEW,BOROSIL RENEWABLES,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
806401,3150,SIEMENS,SIEMENS,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
809473,3162,SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
815617,3186,SKFINDIA,SKF INDIA,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
816129,3188,VMARCIND-SM,V MARC INDIA,0.0,,0.0,0.05,250,EQ,NSE,NSE,EQUITY_STOCKS
819713,3202,563GS2026-GS,GOI LOAN  5.63% 2026,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
820225,3204,664GS2035-GS,GOI LOAN  6.64% 2035,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
824321,3220,LODHA,LODHA DEVELOPERS,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
828673,3237,JTEKTINDIA,JTEKT INDIA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
831233,3247,NITIRAJ,NITIRAJ ENGINEERS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
832513,3252,SPIC,SPIC,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
837889,3273,SRF,SRF,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
839681,3280,TEMBO-BE,TEMBO GLOBAL IND,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
842497,3291,STARPAPER,STAR PAPER MILLS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
842753,3292,DEEPINDS,DEEP INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
848897,3316,MODISONLTD,MODISON,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
850177,3321,SPMLINFRA,SPML INFRA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
850945,3324,SUBROS,SUBROS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
851713,3327,SUDARSCHEM,SUDARSHAN CHEMICAL INDS L,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
852225,3329,ISGEC,ISGEC HEAVY ENG,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
854785,3339,SUNDARMFIN,SUNDARAM FINANCE,0.0,,0.0,0.5,1,EQ,NSE,NSE,EQUITY_STOCKS
856321,3345,SUNDRMFAST,SUNDRAM FASTENERS,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
